date,product_id,sales,price,stock_level
2025-08-27,5,38,35.52846905244641,394
2025-08-28,5,43,99.00865678259164,127
2025-08-29,5,17,19.980423846948995,405
2025-08-30,5,2,54.052282789641026,428
2025-08-31,5,6,80.32023071452659,381
2025-09-01,5,42,46.101035657383406,471
2025-09-02,5,17,49.46798571782644,91
2025-09-03,5,43,98.7038005730454,467
2025-09-04,5,37,45.40427427860956,256
2025-09-05,5,36,62.38684955691104,472
2025-09-06,5,32,10.181267764139317,243
2025-09-07,5,43,85.0099576199747,426
2025-09-08,5,30,66.57596465305663,476
2025-09-09,5,10,43.38190977196729,491
2025-09-10,5,3,6.536106295679376,374
2025-09-11,5,17,61.20853795638287,162
2025-09-12,5,3,6.202493705995408,281
2025-09-13,5,48,5.114343321356701,401
2025-09-14,5,33,63.52936340418869,44
2025-09-15,5,28,22.956621396782655,222
2025-09-16,5,23,23.229317223219052,220
2025-09-17,5,21,67.06079875411065,439
2025-09-18,5,1,10.101232854240557,148
2025-09-19,5,43,34.77352834008285,198
2025-09-20,5,5,19.19603070349181,309
2025-09-21,5,41,60.11675513067072,404
2025-09-22,5,24,67.86768969910261,261
2025-09-23,5,20,73.50790609190913,404
2025-09-24,5,15,29.246965607263714,159
2025-09-25,5,30,13.478726405475479,350
2025-09-26,5,13,12.474947409480293,228
2023-01-01,6,38,45.48439710281876,91
2023-01-02,6,27,94.85521886095793,199
2023-01-03,6,31,25.684258253467338,243
2023-01-04,6,27,29.390452127447187,185
2023-01-05,6,48,14.584436200056599,241
2023-01-06,6,8,62.529176019923376,367
2023-01-07,6,44,69.58792302498162,487
2023-01-08,6,21,66.07846477527221,72
2023-01-09,6,31,86.80737308925421,444
2023-01-10,6,4,51.21045432747682,438
2023-01-11,6,22,17.773418872871122,246
2023-01-12,6,4,32.4934874169192,42
2023-01-13,6,41,67.93084747502843,222
2023-01-14,6,31,63.24658750544819,69
2023-01-15,6,9,55.445297325581436,388
2023-01-16,6,38,69.88161977542528,11
2023-01-17,6,14,65.55213078546345,406
2023-01-18,6,6,88.72586449917041,459
2023-01-19,6,28,60.671555860438176,66
2023-01-20,6,46,78.96712907655287,436
2023-01-21,6,2,28.627179816814447,310
2023-01-22,6,18,69.42734553596146,296
2023-01-23,6,9,90.7084412463542,147
2023-01-24,6,27,41.64457115048416,288
2023-01-25,6,28,79.01489779717143,223
2023-01-26,6,14,73.85498361356636,248
2023-01-27,6,34,10.654988702823136,294
2023-01-28,6,5,60.24328941428687,490
2023-01-29,6,11,17.367988174076224,40
2023-01-30,6,46,96.89532136190616,215
2023-01-31,6,37,82.08371275656233,467
2023-02-01,6,12,15.42376111847641,283
2023-02-02,6,28,16.56643977652945,20
2023-02-03,6,18,61.4750162166988,368
2023-02-04,6,2,37.76447154645241,56
2023-02-05,6,7,8.316056611945381,12
2023-02-06,6,7,56.455943244140045,139
2023-02-07,6,19,41.845284470155455,447
2023-02-08,6,46,14.602266775315552,81
2023-02-09,6,3,81.18243726431835,168
2023-02-10,6,20,91.93229270148657,401
2023-02-11,6,2,76.87642373134236,436
2023-02-12,6,44,83.13011945154635,441
2023-02-13,6,7,25.56660389028115,139
2023-02-14,6,22,30.039430337267095,31
2023-02-15,6,15,24.810116328422836,389
2023-02-16,6,12,77.68102597972857,398
2023-02-17,6,2,95.05212249877722,144
2023-02-18,6,47,73.09953463972074,29
2023-02-19,6,8,88.73934266355782,229
2023-02-20,6,13,65.6764140139014,342
2023-02-21,6,12,41.82769055308591,139
2023-02-22,6,6,45.447353418378995,41
2023-02-23,6,14,12.15553605590346,99
2023-02-24,6,6,7.988433548372478,268
2023-02-25,6,37,71.07018239796236,434
2023-02-26,6,33,46.65074474106216,307
2023-02-27,6,40,57.4604314651898,342
2023-02-28,6,21,57.977818524129546,258
2023-03-01,6,23,31.350702266663635,478
2023-03-02,6,48,50.20978852880162,182
2023-03-03,6,36,49.722221058431714,366
2023-03-04,6,43,41.900586016646415,480
2023-03-05,6,0,82.9641614231017,464
2023-03-06,6,9,47.86058035032161,410
2023-03-07,6,42,62.34622982806884,485
2023-03-08,6,15,90.07441143617848,393
2023-03-09,6,45,87.29219417159763,56
2023-03-10,6,7,89.59010935902069,487
2023-03-11,6,48,30.650474664176325,206
2023-03-12,6,24,8.323336389265968,417
2023-03-13,6,49,29.801345990056276,464
2023-03-14,6,11,31.47719783396732,388
2023-03-15,6,24,91.38923103887197,43
2023-03-16,6,16,66.67805961960721,263
2023-03-17,6,25,12.761876162211731,257
2023-03-18,6,45,17.860966621054608,443
2023-03-19,6,47,19.789231926487666,51
2023-03-20,6,13,64.8900660760477,298
2023-03-21,6,40,74.8643324231653,132
2023-03-22,6,35,86.66617150371263,36
2023-03-23,6,22,94.3604723265931,471
2023-03-24,6,42,24.161932951711968,68
2023-03-25,6,5,34.42838604878466,156
2023-03-26,6,46,27.830673670758912,124
2023-03-27,6,4,39.082348909283084,495
2023-03-28,6,42,91.89318520525619,469
2023-03-29,6,24,59.635693859239346,396
2023-03-30,6,17,75.12823024582741,208
2023-03-31,6,12,51.56132743204429,137
2023-04-01,6,42,7.7415017669318305,385
2023-04-02,6,13,11.098571169792361,492
2023-04-03,6,27,56.102687970449146,162
2023-04-04,6,17,73.28495830790244,378
2023-04-05,6,27,25.456400115229492,280
2023-04-06,6,26,73.58140952926888,348
2023-04-07,6,31,82.01324848093368,453
2023-04-08,6,46,44.13026044440056,92
2023-04-09,6,8,75.90982712018997,32
2023-04-10,6,39,43.38284528120369,20
2023-04-11,6,31,69.4433097982269,196
2023-04-12,6,19,77.5797196853566,478
2023-04-13,6,27,99.23302873927052,125
2023-04-14,6,32,37.81268289604163,171
2023-04-15,6,3,44.04887415458809,112
2023-04-16,6,45,20.733905643966274,252
2023-04-17,6,33,24.386940548171655,16
2023-04-18,6,47,70.87252524684588,371
2023-04-19,6,2,92.11933106467522,181
2023-04-20,6,25,42.48747040781785,265
2023-04-21,6,7,22.085222449376417,256
2023-04-22,6,5,32.084452441384435,484
2023-04-23,6,15,48.229911956773165,201
2023-04-24,6,23,32.611781289709995,123
2023-04-25,6,47,27.190012896577294,32
2023-04-26,6,38,74.91852643192256,367
2023-04-27,6,29,5.745267517859204,323
2023-04-28,6,44,56.2269000969659,285
2023-04-29,6,12,80.40784666782662,420
2023-04-30,6,4,30.29168720015948,382
2023-05-01,6,24,62.31269350814165,453
2023-05-02,6,19,68.54551003376869,145
2023-05-03,6,17,67.22734615848356,366
2023-05-04,6,46,47.355715248878184,204
2023-05-05,6,17,37.924908848199024,267
2023-05-06,6,1,84.41278693764228,287
2023-05-07,6,9,77.0523659149871,79
2023-05-08,6,44,35.51924147432169,368
2023-05-09,6,49,14.786823472009578,369
2023-05-10,6,46,11.821716817319572,45
2023-05-11,6,11,13.956217900398924,117
2023-05-12,6,46,60.37258931324406,33
2023-05-13,6,12,9.90790670375402,149
2023-05-14,6,49,37.00805312158365,474
2023-05-15,6,46,76.55397168185179,31
2023-05-16,6,10,32.96307581896092,348
2023-05-17,6,18,77.51426733211234,338
2023-05-18,6,34,75.81936862967025,213
2023-05-19,6,38,28.35357760015555,389
2023-05-20,6,25,74.23810710881082,233
2023-05-21,6,45,76.03878063584956,232
2023-05-22,6,13,42.75812293836755,90
2023-05-23,6,44,24.98994595544423,416
2023-05-24,6,43,54.52072665472757,339
2023-05-25,6,23,92.53277086001866,200
2023-05-26,6,40,65.76358958104589,295
2023-05-27,6,0,21.427637274589813,156
2023-05-28,6,42,69.86190784968439,291
2023-05-29,6,21,45.584287591774284,483
2023-05-30,6,22,61.19523574876044,393
2023-05-31,6,18,74.73608332719525,20
2023-06-01,6,17,53.919998393872255,285
2023-06-02,6,11,82.32847758446432,383
2023-06-03,6,27,73.60478003507964,65
2023-06-04,6,27,63.43196730175851,182
2023-06-05,6,32,19.32531750407339,461
2023-06-06,6,18,84.41516553659899,312
2023-06-07,6,27,93.91103060538252,213
2023-06-08,6,48,18.011686761883006,354
2023-06-09,6,36,51.3829072961759,257
2023-06-10,6,25,29.594430487197926,323
2023-06-11,6,34,76.67971420542864,275
2023-06-12,6,33,73.5548154204465,31
2023-06-13,6,34,18.384086454187877,336
2023-06-14,6,39,88.31759076985553,33
2023-06-15,6,15,22.192441077910217,203
2023-06-16,6,37,80.73960743657021,105
2023-06-17,6,12,48.41313416466046,478
2023-06-18,6,22,36.18586788802437,454
2023-06-19,6,21,20.032729954050282,272
2023-06-20,6,15,20.923354333929794,81
2023-06-21,6,27,67.87960269658552,252
2023-06-22,6,47,57.29088685497645,392
2023-06-23,6,34,16.59811505686711,47
2023-06-24,6,44,15.706296741640893,414
2023-06-25,6,45,11.869504603415189,401
2023-06-26,6,7,75.6578980004867,386
2023-06-27,6,43,72.62879809678248,98
2023-06-28,6,21,10.55094413118464,37
2023-06-29,6,20,58.22565718171243,101
2023-06-30,6,25,13.04423474805554,63
2023-07-01,6,39,90.85584820784946,168
2023-07-02,6,20,91.17615482211258,381
2023-07-03,6,24,71.33213403224735,237
2023-07-04,6,40,92.98794753674775,482
2023-07-05,6,0,82.08803788930061,381
2023-07-06,6,5,83.71116471306969,385
2023-07-07,6,22,59.12224580414366,50
2023-07-08,6,22,34.07562383053671,46
2023-07-09,6,42,25.69091593606005,134
2023-07-10,6,42,36.084002093698274,431
2023-07-11,6,22,64.7070658584609,188
2023-07-12,6,31,21.402370904077898,341
2023-07-13,6,29,29.57082248054555,46
2023-07-14,6,12,49.46578196556912,110
2023-07-15,6,42,27.13975935983848,40
2023-07-16,6,17,60.92114862302586,199
2023-07-17,6,22,92.70172270335134,155
2023-07-18,6,14,76.06848974179701,99
2023-07-19,6,32,68.31052834414675,15
2023-07-20,6,20,60.358540218458984,402
2023-07-21,6,38,51.35505137942116,148
2023-07-22,6,22,22.723566665292672,104
2023-07-23,6,26,89.99749326555222,128
2023-07-24,6,44,28.61092019121945,375
2023-07-25,6,43,13.674343369925271,129
2023-07-26,6,17,76.25144202672604,395
2023-07-27,6,23,21.68347576146081,132
2023-07-28,6,46,40.33011995641172,294
2023-07-29,6,39,7.687068187643074,375
2023-07-30,6,41,18.021454541342568,386
2023-07-31,6,6,21.45434492219165,188
2023-08-01,6,49,10.168962136266906,499
2023-08-02,6,47,67.3824108791703,334
2023-08-03,6,19,84.51574060129614,416
2023-08-04,6,26,40.46496360476439,493
2023-08-05,6,5,88.08476528822906,16
2023-08-06,6,26,25.267924583212018,393
2023-08-07,6,8,35.91209023831775,321
2023-08-08,6,44,19.320014337961,136
2023-08-09,6,30,63.95312356480487,86
2023-08-10,6,20,44.88761113267915,243
2023-08-11,6,25,63.26191794998037,327
2023-08-12,6,39,77.35911601244744,83
2023-08-13,6,47,56.841786523130104,493
2023-08-14,6,44,64.62488371566985,473
2023-08-15,6,12,93.84877986746163,280
2023-08-16,6,48,33.41110941284009,318
2023-08-17,6,22,39.120574170225545,436
2023-08-18,6,19,73.181819362387,476
2023-08-19,6,36,63.07402412026174,478
2023-08-20,6,27,21.960625931272908,129
2023-08-21,6,16,40.73399445099657,44
2023-08-22,6,27,49.44461124684792,216
2023-08-23,6,40,44.84203460699699,279
2023-08-24,6,1,21.936106790593875,102
2023-08-25,6,24,92.82085871950491,462
2023-08-26,6,49,77.4202823609277,387
2023-08-27,6,40,50.72880405024596,186
2023-08-28,6,5,69.60579768914947,283
2023-08-29,6,10,90.24185385287457,188
2023-08-30,6,37,17.936543524349265,138
2023-08-31,6,5,28.78543981716288,134
2023-09-01,6,44,56.55661848938128,36
2023-09-02,6,10,80.90598527847408,73
2023-09-03,6,13,8.444215066945102,69
2023-09-04,6,1,98.48172426865425,228
2023-09-05,6,39,48.21612727382773,226
2023-09-06,6,2,39.126958359063686,178
2023-09-07,6,34,32.80882159477832,158
2023-09-08,6,32,21.563887226832804,279
2023-09-09,6,23,80.19952134835265,125
2023-09-10,6,18,95.76434565087916,254
2023-09-11,6,17,44.29625171031283,157
2023-09-12,6,48,95.47996600157835,101
2023-09-13,6,23,83.26077346632825,94
2023-09-14,6,44,50.699857110250235,96
2023-09-15,6,34,69.03248701698261,404
2023-09-16,6,0,46.32349702119398,129
2023-09-17,6,35,58.078723780192476,459
2023-09-18,6,24,10.514402016757863,349
2023-09-19,6,44,71.14503015355065,33
2023-09-20,6,48,10.018341225992987,384
2023-09-21,6,42,82.62306995736671,98
2023-09-22,6,33,83.36995829875296,46
2023-09-23,6,24,27.522342317840387,351
2023-09-24,6,15,35.74796419840102,392
2023-09-25,6,33,50.724485963037864,417
2023-09-26,6,28,61.68297615858574,280
2023-09-27,6,18,32.29859786548969,21
2023-09-28,6,22,61.28620844003288,104
2023-09-29,6,18,33.2897719567834,457
2023-09-30,6,24,10.271618501750766,40
2023-10-01,6,15,5.24011723403135,446
2023-10-02,6,8,14.609350502250717,359
2023-10-03,6,0,80.26381651558174,242
2023-10-04,6,41,96.33597467641702,349
2023-10-05,6,18,45.56178893171583,337
2023-10-06,6,32,53.70497557774456,309
2023-10-07,6,33,18.950576061975482,295
2023-10-08,6,15,57.347978504614915,44
2023-10-09,6,43,18.7422156906628,30
2023-10-10,6,39,63.065361463888856,120
2023-10-11,6,17,93.65957342018112,497
2023-10-12,6,33,23.591361233788763,328
2023-10-13,6,24,77.63355321542468,357
2023-10-14,6,44,7.232730167740784,496
2023-10-15,6,5,40.67223792555399,154
2023-10-16,6,20,15.52110824389836,21
2023-10-17,6,5,38.485166951591445,253
2023-10-18,6,31,21.486007365693933,155
2023-10-19,6,40,40.46397406167431,248
2023-10-20,6,47,44.66466658021538,101
2023-10-21,6,42,33.55615666418724,325
2023-10-22,6,38,67.37908519994727,332
2023-10-23,6,30,92.29094486959642,124
2023-10-24,6,41,43.05656054000087,24
2023-10-25,6,9,23.272599865127034,281
2023-10-26,6,29,30.718662028618418,31
2023-10-27,6,17,86.13007823215506,127
2023-10-28,6,23,59.30577371066405,378
2023-10-29,6,8,48.22604806916094,104
2023-10-30,6,30,19.215488543348037,456
2023-10-31,6,14,47.72409429075928,424
2023-11-01,6,3,31.456740318951734,266
2023-11-02,6,39,94.60049714606818,340
2023-11-03,6,8,88.98666039449446,271
2023-11-04,6,44,12.97074147367881,96
2023-11-05,6,8,54.08208147981807,402
2023-11-06,6,25,26.380542823893848,445
2023-11-07,6,3,44.02382350480761,473
2023-11-08,6,16,88.30055983388836,327
2023-11-09,6,15,55.11387938941176,67
2023-11-10,6,14,36.75045287022218,239
2023-11-11,6,34,24.74939363997472,117
2023-11-12,6,4,81.03086164361648,28
2023-11-13,6,4,64.32921145961298,374
2023-11-14,6,19,49.46621874049197,150
2023-11-15,6,14,25.661013616982913,388
2023-11-16,6,17,36.753405544927475,169
2023-11-17,6,46,96.18512554015926,109
2023-11-18,6,1,54.408544072554264,274
2023-11-19,6,28,43.06643171810903,247
2023-11-20,6,12,54.53509402309077,247
2023-11-21,6,3,79.00390806046282,58
2023-11-22,6,41,37.31034896777253,174
2023-11-23,6,44,21.97708148859784,296
2023-11-24,6,9,60.568931242209544,424
2023-11-25,6,30,68.19438983070138,68
2023-11-26,6,40,72.70821028106221,192
2023-11-27,6,7,88.78882112278232,156
2023-11-28,6,2,40.26154146546574,456
2023-11-29,6,47,12.158715141744722,395
2023-11-30,6,45,96.04311544493952,310
2023-12-01,6,8,46.32613310656014,105
2023-12-02,6,29,64.20946341894748,52
2023-12-03,6,10,68.29900569718777,363
2023-12-04,6,34,56.91880232661433,266
2023-12-05,6,36,24.49946532494566,222
2023-12-06,6,41,76.73858976103344,198
2023-12-07,6,12,81.35643755888775,140
2023-12-08,6,35,57.53268067165678,356
2023-12-09,6,12,51.41331025555995,309
2023-12-10,6,11,15.824127397158605,400
2023-12-11,6,36,12.975407842479465,298
2023-12-12,6,9,37.25866032853523,146
2023-12-13,6,8,34.53038477415236,39
2023-12-14,6,6,95.59736284151077,155
2023-12-15,6,1,79.44416053212584,321
2023-12-16,6,22,67.6928080496107,483
2023-12-17,6,38,54.176568456672484,477
2023-12-18,6,39,20.899915419031878,495
2023-12-19,6,38,97.95338385750696,114
2023-12-20,6,20,40.62886633281995,296
2023-12-21,6,22,15.157932232488257,465
2023-12-22,6,28,51.91089509299588,200
2023-12-23,6,13,88.0298111032429,480
2023-12-24,6,25,89.29264516884629,187
2023-12-25,6,4,6.041762025362489,354
2023-12-26,6,30,89.19809575138298,248
2023-12-27,6,24,30.79100066248656,10
2023-12-28,6,30,8.702374577000192,119
2023-12-29,6,49,85.54007568447307,347
2023-12-30,6,19,87.06734181887978,284
2023-12-31,6,43,61.641952585023255,380
2024-01-01,6,16,59.571206943154046,391
2024-01-02,6,44,82.24642589903485,243
2024-01-03,6,1,79.69940750747658,73
2024-01-04,6,24,89.56001997705688,253
2024-01-05,6,12,57.51100752168683,62
2024-01-06,6,38,96.92647380961682,271
2024-01-07,6,27,99.63394893866715,26
2024-01-08,6,41,16.071737949870098,311
2024-01-09,6,5,85.7066571576416,465
2024-01-10,6,2,52.48311448611596,383
2024-01-11,6,34,41.81880213848405,243
2024-01-12,6,17,63.241869438857925,82
2024-01-13,6,10,10.316727939890669,366
2024-01-14,6,19,53.11380628287259,448
2024-01-15,6,4,87.73460415253334,100
2024-01-16,6,18,25.278844033202034,493
2024-01-17,6,21,45.50704000309538,15
2024-01-18,6,18,94.25068433291317,207
2024-01-19,6,46,45.71356459154124,374
2024-01-20,6,15,39.04492507157784,205
2024-01-21,6,23,46.85098157172093,479
2024-01-22,6,40,54.34801281916785,305
2024-01-23,6,3,65.03917769248955,356
2024-01-24,6,14,81.06581608708946,494
2024-01-25,6,24,47.94970954760986,331
2024-01-26,6,43,82.66068883356333,146
2024-01-27,6,34,55.70346282844766,276
2024-01-28,6,13,37.15564848495788,413
2024-01-29,6,48,67.50532867134436,125
2024-01-30,6,18,73.18361420063168,52
2024-01-31,6,37,58.01465268480131,240
2024-02-01,6,35,10.378422447798723,67
2024-02-02,6,6,21.138873140278367,215
2024-02-03,6,29,32.103283484571676,419
2024-02-04,6,18,31.849432565391844,303
2024-02-05,6,48,68.97497602345271,103
2024-02-06,6,24,6.743122858995095,45
2024-02-07,6,15,76.78976881970439,239
2024-02-08,6,46,30.207535106658653,236
2024-02-09,6,39,34.45207539052973,192
2024-02-10,6,7,55.15143365467281,271
2024-02-11,6,17,25.512932089200966,140
2024-02-12,6,27,89.02477478967512,74
2024-02-13,6,15,13.110034036023702,389
2024-02-14,6,18,47.21632441860116,457
2024-02-15,6,41,85.69511559821454,195
2024-02-16,6,16,63.5051699700174,126
2024-02-17,6,44,32.771304005050176,195
2024-02-18,6,12,44.97221973876377,283
2024-02-19,6,6,72.1359661325389,160
2024-02-20,6,26,97.45977061957043,361
2024-02-21,6,9,89.84817824604617,422
2024-02-22,6,33,37.53111679632579,160
2024-02-23,6,35,99.82879853234647,393
2024-02-24,6,24,5.332943035450536,45
2024-02-25,6,5,7.624826801799434,335
2024-02-26,6,23,83.26484894126341,474
2024-02-27,6,17,23.948955249139942,475
2024-02-28,6,22,10.773080497642882,104
2024-02-29,6,5,27.529066957467712,143
2024-03-01,6,28,45.47951462818172,171
2024-03-02,6,24,74.40379569117346,53
2024-03-03,6,16,64.31187502236452,309
2024-03-04,6,45,27.57401566823994,292
2024-03-05,6,23,52.81069256955552,365
2024-03-06,6,10,92.99034001286402,249
2024-03-07,6,25,82.42573881345699,61
2024-03-08,6,33,35.70302955902037,435
2024-03-09,6,27,98.31513332879115,290
2024-03-10,6,2,72.31893804133745,83
2024-03-11,6,10,10.932688788344269,304
2024-03-12,6,37,8.340267762420675,247
2024-03-13,6,13,20.99875515595285,176
2024-03-14,6,25,74.14630746476395,149
2024-03-15,6,47,22.455197955030652,148
2024-03-16,6,20,53.591243074839184,378
2024-03-17,6,38,13.859711417179016,244
2024-03-18,6,29,92.48418499386854,12
2024-03-19,6,7,37.676258290438916,265
2024-03-20,6,19,91.27254537325993,380
2024-03-21,6,47,94.7631859815017,287
2024-03-22,6,31,5.5822214947996756,13
2024-03-23,6,21,49.09284278387954,401
2024-03-24,6,6,7.3423252921548245,279
2024-03-25,6,8,91.32581279877606,221
2024-03-26,6,44,54.248716749784705,225
2024-03-27,6,0,12.119681206357198,279
2024-03-28,6,28,15.476289186273853,485
2024-03-29,6,7,41.43335732681021,25
2024-03-30,6,3,94.3222483229245,425
2024-03-31,6,34,70.82636939896769,73
2024-04-01,6,2,87.42379228796759,248
2024-04-02,6,44,39.81338140229807,469
2024-04-03,6,39,9.10530145724984,25
2024-04-04,6,6,97.56017553441934,61
2024-04-05,6,26,6.631434112925107,28
2024-04-06,6,0,95.02690704270346,334
2024-04-07,6,26,40.024355265668746,405
2024-04-08,6,15,5.958588477078744,102
2024-04-09,6,37,70.46993701382829,270
2024-04-10,6,6,98.15132888297865,307
2024-04-11,6,43,96.73444366957129,26
2024-04-12,6,22,20.28901606422975,120
2024-04-13,6,40,22.218541576284725,337
2024-04-14,6,10,58.72619688886771,369
2024-04-15,6,41,65.54395851069083,497
2024-04-16,6,32,75.24470179825724,103
2024-04-17,6,49,22.199784244854012,19
2024-04-18,6,35,96.10567324262128,221
2024-04-19,6,36,65.68022934747759,246
2024-04-20,6,40,85.46945729270271,263
2024-04-21,6,16,56.30624295199632,25
2024-04-22,6,34,44.35630052103885,498
2024-04-23,6,47,97.83237612652462,153
2024-04-24,6,4,60.30153022788443,51
2024-04-25,6,47,87.352990365922,12
2024-04-26,6,31,95.56277765479754,416
2024-04-27,6,2,69.15868956582263,479
2024-04-28,6,46,57.14917445927412,386
2024-04-29,6,34,5.333530836511809,165
2024-04-30,6,13,8.80186587020557,182
2024-05-01,6,47,24.08086552485605,493
2024-05-02,6,30,22.67080102631955,461
2024-05-03,6,30,29.20208554398531,495
2024-05-04,6,16,33.96879058127778,33
2024-05-05,6,23,39.20622188731918,284
2024-05-06,6,22,44.95108055654327,84
2024-05-07,6,17,14.392302153321394,49
2024-05-08,6,49,9.024383535514293,311
2024-05-09,6,13,69.02472266193722,49
2024-05-10,6,49,56.046808360092385,71
2024-05-11,6,14,47.19369921091136,247
2024-05-12,6,14,65.27179441099346,496
2024-05-13,6,5,83.62954368433634,254
2024-05-14,6,26,45.630826366039436,27
2024-05-15,6,14,65.90634917993805,149
2024-05-16,6,49,95.58936126434008,407
2024-05-17,6,35,84.76432710684827,91
2024-05-18,6,7,45.470076997728896,198
2024-05-19,6,14,66.24809959240059,117
2024-05-20,6,2,21.821737582014276,243
2024-05-21,6,46,58.249607565033536,277
2024-05-22,6,12,98.22618765815206,113
2024-05-23,6,40,54.23993594423962,420
2024-05-24,6,33,93.12563842306399,143
2024-05-25,6,23,43.696817447809764,353
2024-05-26,6,39,99.89025858253996,380
2024-05-27,6,31,60.025903346617994,42
2024-05-28,6,31,9.015554452413783,246
2024-05-29,6,29,60.741705685681865,383
2024-05-30,6,48,31.084406089561682,345
2024-05-31,6,12,8.085725593409997,187
2024-06-01,6,0,82.98106394599301,21
2024-06-02,6,33,31.194315513171812,360
2024-06-03,6,14,80.67211263441736,450
2024-06-04,6,43,32.38067038080736,238
2024-06-05,6,13,23.461003618008558,318
2024-06-06,6,28,97.5238795399206,278
2024-06-07,6,33,39.35630613672686,387
2024-06-08,6,17,62.13074008710024,465
2024-06-09,6,6,62.9482418173748,367
2024-06-10,6,28,58.24498080648267,140
2024-06-11,6,30,91.89609563451539,258
2024-06-12,6,24,69.07190177985251,457
2024-06-13,6,37,43.354635389968365,477
2024-06-14,6,13,86.92613652980603,67
2024-06-15,6,7,22.200975416016618,13
2024-06-16,6,26,56.702491972989655,245
2024-06-17,6,1,95.30228533465686,182
2024-06-18,6,16,64.41277483863921,331
2024-06-19,6,36,82.61200279511324,380
2024-06-20,6,13,67.08826892679332,45
2024-06-21,6,24,84.74023203609958,288
2024-06-22,6,29,94.72634858529814,246
2024-06-23,6,28,30.927564115609997,284
2024-06-24,6,19,21.11780271938829,305
2024-06-25,6,20,50.97912128159129,337
2024-06-26,6,21,71.6769305483005,409
2024-06-27,6,34,26.58316905231053,67
2024-06-28,6,36,5.389637790865872,372
2024-06-29,6,15,37.57883600448701,27
2024-06-30,6,49,97.0416368694399,45
2024-07-01,6,48,71.02190875755544,417
2024-07-02,6,42,43.12591717441627,138
2024-07-03,6,16,23.29472924794983,10
2024-07-04,6,15,38.828519006700965,73
2024-07-05,6,1,21.134746163618555,71
2024-07-06,6,3,15.099053024730384,375
2024-07-07,6,20,91.14052539439261,429
2024-07-08,6,38,99.77678214566998,340
2024-07-09,6,33,20.590871761600077,155
2024-07-10,6,29,10.179643093436574,281
2024-07-11,6,5,36.324455178890176,26
2024-07-12,6,16,48.85762217233446,289
2024-07-13,6,38,24.458018472206174,107
2024-07-14,6,24,33.63536662086305,461
2024-07-15,6,4,24.08271989070748,236
2024-07-16,6,4,78.55475400108287,472
2024-07-17,6,19,72.69490460848978,395
2024-07-18,6,15,65.32039399729327,252
2024-07-19,6,40,41.78569642252445,488
2024-07-20,6,36,91.35888942485242,210
2024-07-21,6,39,97.1055914458269,403
2024-07-22,6,8,21.49573469941414,446
2024-07-23,6,4,26.186200934128415,482
2024-07-24,6,41,54.934947660035114,188
2024-07-25,6,1,13.668804081813303,462
2024-07-26,6,8,46.46259788819572,279
2024-07-27,6,42,60.27017015388246,243
2024-07-28,6,35,54.59698925804665,121
2024-07-29,6,21,36.436315392412475,495
2024-07-30,6,21,56.53235157733465,497
2024-07-31,6,21,96.08609065459055,75
2024-08-01,6,33,24.571653407680724,347
2024-08-02,6,28,67.20897904743035,358
2024-08-03,6,37,9.122685944824926,446
2024-08-04,6,45,11.309558425736318,254
2024-08-05,6,32,57.42368130124058,254
2024-08-06,6,17,14.969222131155199,477
2024-08-07,6,6,7.122944900551447,457
2024-08-08,6,0,21.293734776562108,81
2024-08-09,6,32,58.66067124495957,366
2024-08-10,6,0,71.81739067929858,58
2024-08-11,6,23,24.2354635934311,355
2024-08-12,6,3,68.48464653477657,199
2024-08-13,6,3,22.335251454426786,302
2024-08-14,6,17,63.27845552996943,186
2024-08-15,6,26,44.13616959010089,461
2024-08-16,6,42,67.11095338669358,170
2024-08-17,6,31,99.53001148552849,159
2024-08-18,6,32,94.09261169709339,79
2024-08-19,6,27,5.406766994429844,42
2024-08-20,6,41,89.11668261441905,293
2024-08-21,6,40,11.31662554160282,353
2024-08-22,6,35,95.53942568518526,269
2024-08-23,6,5,31.773439514470045,331
2024-08-24,6,15,41.293308889070744,86
2024-08-25,6,33,13.705629491694145,119
2024-08-26,6,22,15.665912041246411,314
2024-08-27,6,49,74.04035369678536,393
2024-08-28,6,41,94.7115623960877,148
2024-08-29,6,23,63.0211070206594,44
2024-08-30,6,48,73.00575147504705,432
2024-08-31,6,12,77.38712573672959,403
2024-09-01,6,17,29.967356082529463,244
2024-09-02,6,12,9.296814937420418,339
2024-09-03,6,48,5.1779106723210155,209
2024-09-04,6,36,38.311681880631774,334
2024-09-05,6,42,27.939101678925528,160
2024-09-06,6,38,10.920183879672637,43
2024-09-07,6,41,22.05518778689834,133
2024-09-08,6,16,16.82739533545504,376
2024-09-09,6,14,91.91344615865019,41
2024-09-10,6,17,18.32538527862105,281
2024-09-11,6,22,56.076604078829526,333
2024-09-12,6,29,61.34506573565564,319
2024-09-13,6,33,56.63149848232021,133
2024-09-14,6,3,14.410361250518857,421
2024-09-15,6,2,35.28584436630236,377
2024-09-16,6,6,9.87068158399956,325
2024-09-17,6,17,42.58864183915002,87
2024-09-18,6,41,22.91689847080124,85
2024-09-19,6,6,58.35509066201608,69
2024-09-20,6,39,70.81679741566455,94
2024-09-21,6,5,55.551386719447116,377
2024-09-22,6,21,46.2524861780826,89
2024-09-23,6,0,41.79667498138578,383
2024-09-24,6,3,84.96071796921535,181
2024-09-25,6,45,25.839966181200655,267
